person_id,arrest_date,arrest_id,law_code
6371,2008-01-22,4f1b97f8,misdemeanor
6638,2008-01-22,f10cd829,felony
6767,2008-01-22,09635ab8,misdemeanor
7251,2008-01-22,d6cb47c5,misdemeanor
10020,2008-01-22,3f28b21b,misdemeanor
10319,2008-01-22,1bbfa305,misdemeanor
10493,2008-01-22,128f6377,felony
10648,2008-01-22,ddadfadf,misdemeanor
11423,2008-01-22,f99d73fc,misdemeanor
11705,2008-01-22,6024c81c,misdemeanor
12957,2008-01-22,e816e588,felony
13146,2008-01-22,73bae802,misdemeanor
14044,2008-01-22,9e79c367,felony
14354,2008-01-22,53d3ab5b,misdemeanor
14462,2008-01-22,558abf96,misdemeanor
15489,2008-01-22,a2f41012,felony
15889,2008-01-22,80664f2f,misdemeanor
16616,2008-01-22,bb14f5aa,misdemeanor
17372,2008-01-22,3e8a6191,misdemeanor
17801,2008-01-22,f605d46b,misdemeanor
18491,2008-01-22,632b9299,misdemeanor
18845,2008-01-22,84f27e6e,misdemeanor
214,2008-01-23,15455009,felony
445,2008-01-23,345419ac,misdemeanor
547,2008-01-23,171c8ef7,felony
753,2008-01-23,d976b361,misdemeanor
809,2008-01-23,12040f85,misdemeanor
1413,2008-01-23,68d4ed59,misdemeanor
1879,2008-01-23,fa072cd1,misdemeanor
2974,2008-01-23,8fb54669,misdemeanor
3478,2008-01-23,a33d0696,felony
3698,2008-01-23,fefa1e0b,felony
4063,2008-01-23,87519794,misdemeanor
4191,2008-01-23,cd1780cb,misdemeanor
4633,2008-01-23,17c6af85,felony
4989,2008-01-23,bf1d7d59,misdemeanor
6258,2008-01-23,d5c133f3,felony
7519,2008-01-23,0274a65e,felony
7715,2008-01-23,e6ab8277,misdemeanor
7991,2008-01-23,2f502b94,misdemeanor
8173,2008-01-23,e761f36f,misdemeanor
8480,2008-01-23,30a4991c,misdemeanor
9151,2008-01-23,229b01dd,misdemeanor
10769,2008-01-23,17c386e8,misdemeanor
11432,2008-01-23,102b189e,misdemeanor
11794,2008-01-23,439fb49e,misdemeanor
12743,2008-01-23,2ccf2b2c,felony
12846,2008-01-23,c86be118,felony
13269,2008-01-23,57b4db02,felony
13644,2008-01-23,b88dd18d,felony
13853,2008-01-23,c631494d,misdemeanor
14173,2008-01-23,7148a334,misdemeanor
14490,2008-01-23,f86a320b,felony
14515,2008-01-23,f36ce584,misdemeanor
14530,2008-01-23,1441c505,misdemeanor
14953,2008-01-23,38dfd961,felony
15507,2008-01-23,ad29e98a,felony
15963,2008-01-23,a42acdcd,misdemeanor
19728,2008-01-23,9b90b6f1,misdemeanor
19735,2008-01-23,8f680d1b,misdemeanor
2595,2008-01-24,b3abed5c,felony
3094,2008-01-24,fd078f93,misdemeanor
3285,2008-01-24,970ff03c,misdemeanor
4092,2008-01-24,ddde309b,misdemeanor
4487,2008-01-24,ef6c776e,felony
4551,2008-01-24,1be3866e,misdemeanor
5050,2008-01-24,049fa386,misdemeanor
5337,2008-01-24,167d6542,misdemeanor
5368,2008-01-24,30811e21,misdemeanor
5954,2008-01-24,95e8b068,misdemeanor
6754,2008-01-24,676cd92b,felony
7186,2008-01-24,3f38ca03,misdemeanor
7313,2008-01-24,e6693318,misdemeanor
7379,2008-01-24,bdf67127,misdemeanor
7932,2008-01-24,6e311e65,felony
9442,2008-01-24,90475a24,misdemeanor
10124,2008-01-24,606314c5,misdemeanor
10910,2008-01-24,367fb2a8,misdemeanor
13505,2008-01-24,98b66db4,misdemeanor
13781,2008-01-24,4087cc24,misdemeanor
13866,2008-01-24,a768ac55,felony
13972,2008-01-24,da2412eb,misdemeanor
15277,2008-01-24,fd121f84,misdemeanor
15392,2008-01-24,3902a682,felony
17814,2008-01-24,e1433270,felony
18352,2008-01-24,a66c5815,misdemeanor
19616,2008-01-24,0cd71caa,misdemeanor
16,2008-01-25,94a2a64b,felony
724,2008-01-25,f563b82a,misdemeanor
1684,2008-01-25,0970a177,felony
1702,2008-01-25,434bfada,misdemeanor
3757,2008-01-25,ff2a139e,felony
4348,2008-01-25,de74cf62,felony
4884,2008-01-25,46db4d49,misdemeanor
5982,2008-01-25,18a690dd,misdemeanor
6345,2008-01-25,d735dcf8,felony
6436,2008-01-25,7b28d66d,misdemeanor
8102,2008-01-25,415524bc,misdemeanor
8277,2008-01-25,edecb895,felony
8322,2008-01-25,67fbb496,felony
9182,2008-01-25,1cefd3ae,misdemeanor
10005,2008-01-25,58d4fd0a,misdemeanor
10933,2008-01-25,938a4104,misdemeanor
11489,2008-01-25,b5ba2790,misdemeanor
11504,2008-01-25,fb87e957,misdemeanor
15172,2008-01-25,12962db0,misdemeanor
15550,2008-01-25,67e467b7,felony
16163,2008-01-25,4018ed82,misdemeanor
16729,2008-01-25,d649d550,misdemeanor
17852,2008-01-25,7988184b,misdemeanor
17948,2008-01-25,5d328dc0,misdemeanor
18201,2008-01-25,4e479795,misdemeanor
18567,2008-01-25,471a60c8,misdemeanor
4909,2008-01-26,2b1a31d9,felony
5843,2008-01-26,18ca9c04,misdemeanor
5920,2008-01-26,cbb373cb,felony
6098,2008-01-26,8d3653c5,misdemeanor
7597,2008-01-26,e446459b,felony
8112,2008-01-26,a1e9fb86,misdemeanor
8642,2008-01-26,a09e8b80,misdemeanor
9166,2008-01-26,27e153be,felony
9286,2008-01-26,6922cd9d,felony
9787,2008-01-26,8fb9c1c2,misdemeanor
10611,2008-01-26,4606ce7f,misdemeanor
11624,2008-01-26,b7ae515e,misdemeanor
12293,2008-01-26,dde98529,misdemeanor
12874,2008-01-26,29a38af3,misdemeanor
13193,2008-01-26,310dd095,misdemeanor
13390,2008-01-26,7711474f,misdemeanor
14598,2008-01-26,e68559e6,misdemeanor
15804,2008-01-26,e8de9605,felony
16061,2008-01-26,a54ae12d,misdemeanor
16221,2008-01-26,b2dd7e86,misdemeanor
17370,2008-01-26,ab05a672,felony
17563,2008-01-26,e561f5f4,felony
17994,2008-01-26,5b4d44cf,misdemeanor
18050,2008-01-26,ef161899,misdemeanor
18663,2008-01-26,43c053ac,felony
19456,2008-01-26,827fa0dc,misdemeanor
19493,2008-01-26,1cf6c65b,misdemeanor
19925,2008-01-26,93420246,felony
2071,2008-01-27,d7d3f2c0,misdemeanor
2917,2008-01-27,0e95326d,misdemeanor
3331,2008-01-27,ae38c139,misdemeanor
3615,2008-01-27,4b497e9e,misdemeanor
3663,2008-01-27,cfda9bd7,misdemeanor
4341,2008-01-27,641eeb8e,misdemeanor
4987,2008-01-27,43032a45,misdemeanor
6020,2008-01-27,ac141fdf,felony
8898,2008-01-27,29622e26,misdemeanor
10044,2008-01-27,cc88048c,misdemeanor
10220,2008-01-27,992be970,misdemeanor
10578,2008-01-27,4739048f,felony
10657,2008-01-27,b3d1900e,misdemeanor
11595,2008-01-27,f657e094,felony
11625,2008-01-27,ff6b6df2,felony
12836,2008-01-27,61a2cc87,felony
13417,2008-01-27,c242620b,misdemeanor
13745,2008-01-27,f239832e,misdemeanor
13840,2008-01-27,55655f78,felony
14553,2008-01-27,aa8b7aa9,misdemeanor
15594,2008-01-27,0a531505,misdemeanor
16083,2008-01-27,c8ef492a,misdemeanor
16158,2008-01-27,665dd975,misdemeanor
16649,2008-01-27,68886569,misdemeanor
17133,2008-01-27,2bf4dda8,misdemeanor
17995,2008-01-27,17d8d4ec,misdemeanor
18122,2008-01-27,a4a1e70a,misdemeanor
18305,2008-01-27,94be7e90,misdemeanor
18579,2008-01-27,2eea71b9,misdemeanor
18796,2008-01-27,4d48b857,felony
19222,2008-01-27,1ab60bf9,misdemeanor
19236,2008-01-27,e6772a69,misdemeanor
1106,2008-01-28,32b83888,felony
1286,2008-01-28,09675f6b,misdemeanor
1752,2008-01-28,d6365118,misdemeanor
2568,2008-01-28,b4109e73,felony
3595,2008-01-28,eef3705d,felony
4011,2008-01-28,6f385043,misdemeanor
4750,2008-01-28,0f92e9dc,felony
5886,2008-01-28,8ab49b93,misdemeanor
6440,2008-01-28,7e46f4df,misdemeanor
7886,2008-01-28,9e3e4be2,misdemeanor
8222,2008-01-28,5d887479,misdemeanor
10259,2008-01-28,db0bd0fd,misdemeanor
10947,2008-01-28,0ceabc85,misdemeanor
11285,2008-01-28,5537b196,misdemeanor
12197,2008-01-28,5ce2cbbb,misdemeanor
12436,2008-01-28,3eb3d132,misdemeanor
13453,2008-01-28,5fabd919,misdemeanor
13684,2008-01-28,6c8e6193,felony
14300,2008-01-28,effbb9c8,misdemeanor
15709,2008-01-28,904c8458,misdemeanor
15978,2008-01-28,7cfebece,misdemeanor
16068,2008-01-28,c1737cb2,misdemeanor
16506,2008-01-28,ac7e9015,misdemeanor
17090,2008-01-28,8003008e,misdemeanor
17290,2008-01-28,9b5a072a,misdemeanor
17682,2008-01-28,723061e7,misdemeanor
17702,2008-01-28,c4e4a1b3,misdemeanor
18574,2008-01-28,b3345202,misdemeanor
18576,2008-01-28,5a941fb3,misdemeanor
19137,2008-01-28,c3150f8d,misdemeanor
19420,2008-01-28,8edc03d4,misdemeanor
32,2008-01-29,9ac7dcee,misdemeanor
1305,2008-01-29,2e023a29,misdemeanor
1357,2008-01-29,c51b97ce,misdemeanor
1740,2008-01-29,621aa7bd,misdemeanor
1826,2008-01-29,4bcdfa44,misdemeanor
2138,2008-01-29,6da5ea6f,felony
2425,2008-01-29,c3f8809f,misdemeanor
3311,2008-01-29,136a2d35,misdemeanor
5426,2008-01-29,3a799490,felony
7285,2008-01-29,1ec0b684,felony
7527,2008-01-29,cb2c051c,misdemeanor
8076,2008-01-29,08d87725,misdemeanor
8208,2008-01-29,75972947,misdemeanor
8530,2008-01-29,a76d6e0a,misdemeanor
9070,2008-01-29,8ecef187,misdemeanor
10130,2008-01-29,9f67acf6,felony
10250,2008-01-29,66b4364f,felony
12259,2008-01-29,1cc718ec,misdemeanor
12488,2008-01-29,117f405f,misdemeanor
12518,2008-01-29,f9a3d3ca,misdemeanor
12771,2008-01-29,eb776baf,misdemeanor
13917,2008-01-29,128614d2,misdemeanor
14069,2008-01-29,aac734fb,misdemeanor
14381,2008-01-29,c027163d,misdemeanor
15424,2008-01-29,580460fc,felony
15653,2008-01-29,cc58f8c8,felony
16021,2008-01-29,41ccc73b,misdemeanor
16425,2008-01-29,5a2872fd,misdemeanor
17041,2008-01-29,53228c42,misdemeanor
17915,2008-01-29,2b106388,misdemeanor
18846,2008-01-29,364c0bc8,misdemeanor
18967,2008-01-29,765bc3ca,misdemeanor
19547,2008-01-29,430e7349,felony
1508,2008-01-30,7fb140a1,misdemeanor
1913,2008-01-30,32c145c0,misdemeanor
4838,2008-01-30,419d2778,misdemeanor
5117,2008-01-30,1aa0af5f,felony
5470,2008-01-30,e4079145,felony
5831,2008-01-30,89524aa7,misdemeanor
5960,2008-01-30,a93fd237,misdemeanor
5990,2008-01-30,3065a703,misdemeanor
6822,2008-01-30,c4240332,misdemeanor
8060,2008-01-30,3c4954d0,misdemeanor
9884,2008-01-30,055869fc,misdemeanor
9974,2008-01-30,df79f17a,misdemeanor
10028,2008-01-30,198d2c57,misdemeanor
10199,2008-01-30,13ce763e,misdemeanor
10525,2008-01-30,e84c21fe,misdemeanor
13937,2008-01-30,ca018c2e,felony
14272,2008-01-30,4193ce3a,misdemeanor
15080,2008-01-30,b3e96aff,misdemeanor
17456,2008-01-30,69bef534,misdemeanor
18850,2008-01-30,7e14806b,misdemeanor
18966,2008-01-30,58c83e1d,misdemeanor
19336,2008-01-30,a6b43084,misdemeanor
19648,2008-01-30,beff1412,misdemeanor
19720,2008-01-30,d5c5785e,felony
877,2008-01-31,623f7690,misdemeanor
1007,2008-01-31,c79ee37c,misdemeanor
1374,2008-01-31,1c3cc54a,misdemeanor
2105,2008-01-31,9432b0d0,misdemeanor
2375,2008-01-31,cac7f0ef,misdemeanor
2492,2008-01-31,8e0b0fcc,misdemeanor
2638,2008-01-31,6b65f15d,misdemeanor
2866,2008-01-31,6ef2c9ad,felony
3522,2008-01-31,43feb352,misdemeanor
4020,2008-01-31,2418c21a,misdemeanor
4249,2008-01-31,4913d07d,felony
5146,2008-01-31,8564757d,felony
5695,2008-01-31,ffa6bf28,felony
5946,2008-01-31,691136b0,felony
6302,2008-01-31,205bf879,misdemeanor
7027,2008-01-31,94bd634a,felony
7707,2008-01-31,60af841f,misdemeanor
8880,2008-01-31,c84404f3,misdemeanor
11231,2008-01-31,3aa7747f,misdemeanor
11398,2008-01-31,9e9dda5a,felony
11666,2008-01-31,8fb52c9c,misdemeanor
12580,2008-01-31,08b45027,felony
13161,2008-01-31,a6cc3f70,misdemeanor
13486,2008-01-31,aaabe008,felony
14072,2008-01-31,303b6aa1,felony
15195,2008-01-31,0a0d17d3,misdemeanor
16176,2008-01-31,69a6929a,misdemeanor
16755,2008-01-31,290bfa4b,misdemeanor
17472,2008-01-31,536a2b2a,misdemeanor
18415,2008-01-31,42f1a856,misdemeanor
18762,2008-01-31,cf34ca7c,misdemeanor
19031,2008-01-31,9703b4d1,misdemeanor
19162,2008-01-31,7ee3781a,felony
19393,2008-01-31,4587235d,misdemeanor
19513,2008-01-31,d34384bf,misdemeanor
1573,2008-02-01,4d8f6c69,misdemeanor
2873,2008-02-01,7db60578,misdemeanor
3221,2008-02-01,2923da98,felony
3817,2008-02-01,2c02eaed,misdemeanor
3942,2008-02-01,1d40c9da,misdemeanor
3999,2008-02-01,4ab9a077,misdemeanor
4540,2008-02-01,6c7f27e0,misdemeanor
5632,2008-02-01,fbcf4a12,misdemeanor
5946,2008-02-01,951c07d8,misdemeanor
6159,2008-02-01,6d709897,felony
6305,2008-02-01,1af16600,misdemeanor
6618,2008-02-01,cc9a62c8,misdemeanor
7282,2008-02-01,7683270f,misdemeanor
8060,2008-02-01,6c582823,misdemeanor
8821,2008-02-01,d7f0e338,misdemeanor
8951,2008-02-01,220bd897,felony
9077,2008-02-01,a0fb20c0,misdemeanor
9635,2008-02-01,769c757b,misdemeanor
11817,2008-02-01,34b215fc,misdemeanor
12346,2008-02-01,001df9cc,misdemeanor
12569,2008-02-01,0e7ba31b,misdemeanor
12852,2008-02-01,db9f71d5,felony
12937,2008-02-01,10795e58,misdemeanor
13774,2008-02-01,a1e428fe,misdemeanor
14112,2008-02-01,5325e253,misdemeanor
14637,2008-02-01,f9330fa3,misdemeanor
14876,2008-02-01,8150f148,felony
14933,2008-02-01,39f3d848,misdemeanor
15639,2008-02-01,50247376,misdemeanor
15851,2008-02-01,92a6a2bc,felony
16069,2008-02-01,6765a2fc,felony
16746,2008-02-01,4e3b0a66,misdemeanor
16985,2008-02-01,6dcf76bb,misdemeanor
17027,2008-02-01,603da792,misdemeanor
17775,2008-02-01,3d59d081,misdemeanor
17929,2008-02-01,08d801c4,misdemeanor
670,2008-02-02,30c10537,misdemeanor
742,2008-02-02,99e7ad06,misdemeanor
1446,2008-02-02,f5c68586,misdemeanor
2050,2008-02-02,f2d1671b,misdemeanor
2858,2008-02-02,3ae90750,misdemeanor
3372,2008-02-02,281ced36,misdemeanor
3833,2008-02-02,ed31d69d,misdemeanor
5358,2008-02-02,20b2cc0f,misdemeanor
5361,2008-02-02,31135731,misdemeanor
5683,2008-02-02,cce95a3f,felony
6255,2008-02-02,d6294f0a,felony
6646,2008-02-02,07c04101,misdemeanor
6864,2008-02-02,75dfe259,felony
7406,2008-02-02,b77f92df,misdemeanor
9445,2008-02-02,32766af7,misdemeanor
9805,2008-02-02,e7cd0489,misdemeanor
10001,2008-02-02,6f760975,misdemeanor
10601,2008-02-02,68b77816,misdemeanor
10617,2008-02-02,5709bdc6,misdemeanor
11023,2008-02-02,b29bbeca,misdemeanor
11441,2008-02-02,38c53343,felony
12020,2008-02-02,ca44e5e1,misdemeanor
14610,2008-02-02,b2759ec8,misdemeanor
14946,2008-02-02,fc6bac85,misdemeanor
15720,2008-02-02,e950aab8,misdemeanor
16154,2008-02-02,01300501,misdemeanor
16473,2008-02-02,6c913328,felony
16688,2008-02-02,3c5fc628,misdemeanor
16810,2008-02-02,48f52c44,misdemeanor
16883,2008-02-02,d8b1b8a1,felony
18513,2008-02-02,d353c850,misdemeanor
19345,2008-02-02,2a38e4d5,felony
19367,2008-02-02,7aa4b7c3,felony
19996,2008-02-02,8ebe1bb6,misdemeanor
117,2008-02-03,ae0917a1,felony
261,2008-02-03,2cee3561,misdemeanor
299,2008-02-03,ac6c7809,misdemeanor
1325,2008-02-03,85de09da,felony
1446,2008-02-03,dbe4d8f3,misdemeanor
3015,2008-02-03,69d2b405,misdemeanor
3473,2008-02-03,c8102179,misdemeanor
3509,2008-02-03,55a4da8d,misdemeanor
3833,2008-02-03,6df80470,misdemeanor
4060,2008-02-03,299d09d2,misdemeanor
5436,2008-02-03,fddb4b13,misdemeanor
5485,2008-02-03,f2f1b36d,misdemeanor
6412,2008-02-03,2ce73ea3,misdemeanor
6722,2008-02-03,79352b01,misdemeanor
9343,2008-02-03,be61cee9,misdemeanor
9382,2008-02-03,c6826616,felony
10726,2008-02-03,4daf4d72,misdemeanor
11039,2008-02-03,d7175020,misdemeanor
12199,2008-02-03,c029866a,misdemeanor
12200,2008-02-03,5cd4b6c4,misdemeanor
12574,2008-02-03,2d4dc29f,misdemeanor
12734,2008-02-03,d7649d1b,misdemeanor
13574,2008-02-03,856ad2d5,misdemeanor
13779,2008-02-03,8f02d70a,misdemeanor
14012,2008-02-03,6cc836fc,misdemeanor
14298,2008-02-03,26bb805d,misdemeanor
14849,2008-02-03,ae8f399c,misdemeanor
15302,2008-02-03,a7e3fc69,felony
15675,2008-02-03,41d5d1a8,misdemeanor
15747,2008-02-03,76af7bd6,misdemeanor
16300,2008-02-03,080527e1,misdemeanor
16733,2008-02-03,c8545999,felony
18224,2008-02-03,18f79dc5,misdemeanor
829,2008-02-04,82118f10,misdemeanor
1006,2008-02-04,dac772b7,misdemeanor
1116,2008-02-04,572289a2,misdemeanor
1243,2008-02-04,5e27c1cb,misdemeanor
1397,2008-02-04,45d5ba43,misdemeanor
1717,2008-02-04,94947fe1,misdemeanor
1741,2008-02-04,ea14a920,misdemeanor
3463,2008-02-04,ff2b8e23,felony
4148,2008-02-04,961e601a,misdemeanor
4162,2008-02-04,9d19722f,misdemeanor
5395,2008-02-04,38a8bb79,misdemeanor
6066,2008-02-04,bef15230,misdemeanor
6236,2008-02-04,17a86ea8,misdemeanor
6431,2008-02-04,8f123401,felony
6792,2008-02-04,d7132a5f,felony
7720,2008-02-04,f111e165,misdemeanor
8627,2008-02-04,e36c9069,misdemeanor
9193,2008-02-04,85104b6c,misdemeanor
9979,2008-02-04,22b9e8fa,misdemeanor
10632,2008-02-04,32329251,misdemeanor
11501,2008-02-04,035be063,misdemeanor
11903,2008-02-04,872dc72e,misdemeanor
11978,2008-02-04,80480417,misdemeanor
12826,2008-02-04,6fd5c882,misdemeanor
14014,2008-02-04,5cf0f4a2,felony
14470,2008-02-04,72404899,misdemeanor
15682,2008-02-04,c21cc5a2,misdemeanor
15811,2008-02-04,5258fd8b,misdemeanor
17037,2008-02-04,8f24ee69,misdemeanor
17354,2008-02-04,8219e951,misdemeanor
17903,2008-02-04,188a6a78,misdemeanor
17971,2008-02-04,d9d982b1,misdemeanor
18797,2008-02-04,fa3f25c7,misdemeanor
870,2008-02-05,86e9160a,misdemeanor
1240,2008-02-05,92ccc082,misdemeanor
1964,2008-02-05,649b1b1a,felony
2507,2008-02-05,30777b77,misdemeanor
3898,2008-02-05,e74a6339,misdemeanor
4693,2008-02-05,b83aafab,misdemeanor
4888,2008-02-05,17c7e32a,misdemeanor
4920,2008-02-05,5d50b7c2,misdemeanor
5355,2008-02-05,94048b7d,felony
5836,2008-02-05,a4e470f9,felony
6685,2008-02-05,6019c5ba,misdemeanor
6711,2008-02-05,18c30f28,felony
6747,2008-02-05,cdec16d9,felony
7111,2008-02-05,611962a9,misdemeanor
7883,2008-02-05,53d9a198,misdemeanor
8472,2008-02-05,4775432d,misdemeanor
9677,2008-02-05,dcb132b0,misdemeanor
10969,2008-02-05,f601ba16,misdemeanor
13455,2008-02-05,3620c44b,misdemeanor
13490,2008-02-05,712153d3,misdemeanor
13628,2008-02-05,10b1dfa9,felony
13713,2008-02-05,d692927e,misdemeanor
14032,2008-02-05,e00c41eb,misdemeanor
14430,2008-02-05,01f53c87,felony
15205,2008-02-05,b7a0df18,felony
15964,2008-02-05,5c7191d5,misdemeanor
17246,2008-02-05,0a068277,misdemeanor
18376,2008-02-05,e3883d36,misdemeanor
18481,2008-02-05,eab7fd22,felony
18999,2008-02-05,5fedcb0c,felony
19656,2008-02-05,dc3bf4d8,misdemeanor
126,2008-02-06,2205650e,misdemeanor
189,2008-02-06,c236e88c,misdemeanor
359,2008-02-06,6364e58a,misdemeanor
375,2008-02-06,e4e8d8ef,misdemeanor
383,2008-02-06,ea9090cc,misdemeanor
647,2008-02-06,63645159,misdemeanor
3100,2008-02-06,780a15db,felony
3615,2008-02-06,05b4e45f,misdemeanor
3760,2008-02-06,d87ecfbb,misdemeanor
5354,2008-02-06,a8074fe5,misdemeanor
6080,2008-02-06,14c5aa73,misdemeanor
6764,2008-02-06,a57cc875,misdemeanor
7815,2008-02-06,1be0662d,misdemeanor
7822,2008-02-06,2c59ce54,misdemeanor
7956,2008-02-06,694232e4,misdemeanor
8505,2008-02-06,9cabe435,misdemeanor
8836,2008-02-06,bc8e78a7,misdemeanor
9332,2008-02-06,5fbb5b05,misdemeanor
9943,2008-02-06,550013f6,misdemeanor
10377,2008-02-06,d7a12f9e,misdemeanor
10521,2008-02-06,7317bcee,misdemeanor
11185,2008-02-06,d4de1fb6,felony
11853,2008-02-06,5708b332,misdemeanor
12442,2008-02-06,e97b25de,misdemeanor
13384,2008-02-06,a5b4a724,felony
13931,2008-02-06,2f99f911,misdemeanor
14324,2008-02-06,eee2d5ba,misdemeanor
15066,2008-02-06,823539b2,misdemeanor
15592,2008-02-06,63a12cb2,felony
16076,2008-02-06,45ff234c,felony
16413,2008-02-06,b99507c1,misdemeanor
16740,2008-02-06,6e5dcc79,misdemeanor
17381,2008-02-06,69e15a57,misdemeanor
17865,2008-02-06,232575ab,misdemeanor
18504,2008-02-06,deeb25e3,misdemeanor
18571,2008-02-06,0c575003,misdemeanor
18833,2008-02-06,644d3ce2,misdemeanor
18964,2008-02-06,2828bb2e,misdemeanor
19618,2008-02-06,3c5bcd38,misdemeanor
19702,2008-02-06,7790ec27,misdemeanor
19789,2008-02-06,3342b4f8,misdemeanor
19933,2008-02-06,9503ff24,felony
125,2008-02-07,af073cbf,misdemeanor
315,2008-02-07,dd3f5dec,misdemeanor
375,2008-02-07,ce6757a6,felony
682,2008-02-07,26cf59a4,felony
926,2008-02-07,dfbf7c42,misdemeanor
1407,2008-02-07,2b220e8c,felony
2147,2008-02-07,b6c43731,misdemeanor
2443,2008-02-07,1b7035cf,misdemeanor
2806,2008-02-07,08a91fb0,misdemeanor
3903,2008-02-07,f13c96c2,misdemeanor
6252,2008-02-07,1288b460,misdemeanor
8138,2008-02-07,d9348e11,misdemeanor
8519,2008-02-07,8c492160,misdemeanor
10166,2008-02-07,45a428a9,misdemeanor
10949,2008-02-07,4e131d69,misdemeanor
11435,2008-02-07,8dd27634,felony
11843,2008-02-07,dd04b412,misdemeanor
12060,2008-02-07,d4d4267a,misdemeanor
12664,2008-02-07,f43ad900,felony
13194,2008-02-07,0e4b67a3,felony
13197,2008-02-07,f9b50d16,misdemeanor
13505,2008-02-07,39909d1e,felony
14142,2008-02-07,2d6ed083,misdemeanor
16366,2008-02-07,873b161b,misdemeanor
16463,2008-02-07,ce40be65,misdemeanor
17576,2008-02-07,df506f3a,misdemeanor
17701,2008-02-07,aa5f4ac0,misdemeanor
18599,2008-02-07,51f8a3b2,felony
1186,2008-02-08,60d9adda,misdemeanor
1524,2008-02-08,c7aae722,misdemeanor
1641,2008-02-08,21383752,misdemeanor
2579,2008-02-08,4566d82e,misdemeanor
3468,2008-02-08,d6c09502,felony
4908,2008-02-08,2efc97af,misdemeanor
6640,2008-02-08,0618beaa,felony
7610,2008-02-08,b51a0077,misdemeanor
8389,2008-02-08,1888126e,misdemeanor
8554,2008-02-08,581334d9,misdemeanor
8905,2008-02-08,a7d5ab6d,misdemeanor
10118,2008-02-08,fe5cd763,felony
10143,2008-02-08,41026d96,misdemeanor
10622,2008-02-08,39844d22,misdemeanor
10670,2008-02-08,94bd1d5a,felony
11496,2008-02-08,9c55793e,misdemeanor
11789,2008-02-08,2448b9f9,misdemeanor
11931,2008-02-08,060668a8,felony
14411,2008-02-08,713f41af,misdemeanor
14573,2008-02-08,6a81edd1,misdemeanor
16289,2008-02-08,4d656309,misdemeanor
16854,2008-02-08,855eef8c,misdemeanor
18058,2008-02-08,c2d5826d,felony
19012,2008-02-08,4377a7dc,misdemeanor
19078,2008-02-08,e2aef946,misdemeanor
19490,2008-02-08,ba3a4f5a,misdemeanor
439,2008-02-09,4e8a2ce9,misdemeanor
524,2008-02-09,0ec10580,felony
1238,2008-02-09,5de705d8,felony
2861,2008-02-09,5ac8393e,felony
4480,2008-02-09,2735bdb4,misdemeanor
5897,2008-02-09,7f283891,felony
6348,2008-02-09,addd5b77,misdemeanor
7049,2008-02-09,3edeaf11,misdemeanor
8751,2008-02-09,c35f0f58,misdemeanor
9515,2008-02-09,ae894376,misdemeanor
9885,2008-02-09,15c15e49,felony
11376,2008-02-09,403f0881,misdemeanor
11521,2008-02-09,8a3b20ad,misdemeanor
11749,2008-02-09,5236c048,misdemeanor
12172,2008-02-09,7506d947,misdemeanor
12224,2008-02-09,7951c34b,misdemeanor
13173,2008-02-09,3bab022c,misdemeanor
13476,2008-02-09,8173f596,misdemeanor
14547,2008-02-09,3409eed3,misdemeanor
15002,2008-02-09,e35243db,felony
15062,2008-02-09,6acfe2b3,misdemeanor
15523,2008-02-09,50b5ed30,misdemeanor
15988,2008-02-09,a1d58826,felony
16402,2008-02-09,1acd4d7b,misdemeanor
16641,2008-02-09,e6ed3eb9,misdemeanor
17360,2008-02-09,c89ec981,misdemeanor
18380,2008-02-09,261243b9,misdemeanor
18611,2008-02-09,d9c8693d,misdemeanor
19618,2008-02-09,362c8646,felony
19843,2008-02-09,3c0c2808,misdemeanor
1081,2008-02-10,7369f1ef,felony
1931,2008-02-10,1a69ae88,felony
2503,2008-02-10,3f6bc321,misdemeanor
2718,2008-02-10,de5209dc,misdemeanor
3039,2008-02-10,68b89e5a,misdemeanor
3311,2008-02-10,c9656040,misdemeanor
5466,2008-02-10,ed158038,felony
5651,2008-02-10,a73c6912,misdemeanor
8083,2008-02-10,4488195a,felony
8419,2008-02-10,64a85695,misdemeanor
8607,2008-02-10,4fec34f4,felony
8943,2008-02-10,3a75aa84,misdemeanor
8968,2008-02-10,038aab92,misdemeanor
9338,2008-02-10,0d7db8b1,felony
9850,2008-02-10,e442a715,misdemeanor
9925,2008-02-10,31bb31d0,misdemeanor
10324,2008-02-10,a8a85285,felony
11471,2008-02-10,d5eca5bc,misdemeanor
12105,2008-02-10,a19d4f46,misdemeanor
12115,2008-02-10,b65889f2,felony
13308,2008-02-10,55b08666,misdemeanor
14024,2008-02-10,4ad0dd30,misdemeanor
14308,2008-02-10,fb392f74,misdemeanor
14919,2008-02-10,942d2ee9,misdemeanor
15022,2008-02-10,c6a9e650,misdemeanor
15813,2008-02-10,5fb724c5,misdemeanor
