person_id,gender,bdate,home_precinct
1394,M,1973-09-04,47
1395,F,1985-10-24,24
1397,F,1972-03-10,4
1398,M,1978-07-25,31
1400,M,1992-08-08,47
1401,F,1984-12-18,65
1402,M,1982-09-16,27
1403,F,1989-11-19,40
1404,M,1982-12-21,1
1405,M,1986-06-29,38
1406,male,1989-05-21,38
1407,M,1981-02-25,39
1408,female,1988-03-23,53
1409,M,1989-12-01,61
1411,M,1988-03-19,28
1413,M,1975-01-02,18
1414,M,1992-03-17,38
1415,F,1963-07-22,3
1416,M,1979-02-19,15
1417,M,1980-03-27,53
1419,M,1994-08-28,4
1420,male,1980-09-30,28
1421,F,1980-02-02,49
1423,M,1975-05-07,53
1424,M,1971-05-14,46
1425,M,1977-10-16,69
1426,M,1984-05-13,3
1427,M,1970-12-08,56
1428,M,1977-09-23,58
1429,F,1983-07-17,13
1430,M,1984-12-12,65
1431,M,1985-08-11,64
1434,M,1984-02-07,47
1435,female,1963-01-06,47
1436,M,1990-08-29,76
1437,M,1970-04-05,38
1438,female,1991-07-31,4
1439,M,1969-09-14,65
1443,M,1983-03-16,72
1444,M,1977-09-12,49
1445,M,1987-10-26,73
1446,M,1983-08-20,11
1448,M,1968-08-26,22
1449,M,1967-09-11,23
1450,M,1979-07-20,3
1451,F,1956-03-09,61
1452,M,1988-10-15,72
1453,M,1983-02-15,32
1454,M,1985-02-22,60
1455,M,1973-06-04,70
1458,M,1984-03-16,33
1459,M,1992-01-26,11
1460,F,1988-01-02,38
1461,F,1979-04-19,28
1462,M,1959-12-28,22
1463,M,1976-10-23,69
1464,F,1992-10-11,71
1465,M,1973-03-10,11
1466,M,1969-05-25,52
1467,M,1983-11-28,68
1469,M,1972-07-08,65
1471,M,1993-03-29,63
1472,M,1972-01-31,61
1474,M,1998-01-15,76
1475,M,1982-11-16,6
1477,F,1988-08-28,14
1478,M,1982-11-13,27
1479,M,1994-11-28,64
1480,M,1984-05-20,62
1481,M,1981-07-18,43
1482,M,1983-08-26,7
1485,M,1988-06-16,68
1486,M,1994-03-10,71
1489,M,1990-08-09,9
1491,male,1980-08-13,28
1492,F,1981-12-16,61
1493,M,1990-08-15,4
1495,F,1972-05-22,1
1496,M,1989-01-10,15
1498,M,1982-07-22,31
1499,M,1975-08-10,8
1500,M,1989-04-18,76
1501,F,1973-07-18,47
1503,M,1989-02-14,28
1505,F,1986-08-07,48
1506,F,1985-07-23,41
1507,M,1978-07-11,46
1508,M,1992-10-20,50
1509,M,1980-11-29,38
1510,M,1983-03-26,68
1511,M,1983-12-28,64
1512,M,1980-09-28,20
1514,F,1984-08-21,1
1515,M,1990-10-08,49
1516,F,1990-03-02,68
1518,M,1969-08-22,56
1521,M,1988-11-19,76
1522,M,2001-04-18,4
1523,M,1968-05-22,15
1524,M,1978-08-18,26
1525,male,1970-09-23,39
1528,M,1993-03-21,49
1530,M,1975-08-23,37
1531,F,1996-07-18,38
1532,F,1978-11-07,69
1535,M,1983-03-10,37
1536,M,1981-08-03,57
1537,male,1983-07-09,36
1538,M,1991-04-08,49
1539,M,1986-03-13,24
1540,F,1994-04-17,20
1541,M,1994-07-09,57
1542,M,1967-11-02,64
1543,M,1975-01-03,65
1544,M,1973-12-29,72
1546,F,1985-09-03,54
1547,M,1994-05-16,28
1548,M,1987-09-26,37
1549,M,1978-09-30,4
1550,M,1980-02-12,60
1551,M,1975-11-08,67
1552,M,1982-02-08,1
1553,F,1976-07-19,38
1554,M,1980-11-12,45
1555,F,1978-03-06,65
1556,M,1985-07-19,29
1557,M,1992-09-28,5
1558,F,1981-11-02,59
1560,M,1987-07-06,24
1561,male,1980-08-04,43
1562,F,1992-05-20,36
1563,M,1989-02-18,27
1564,M,1988-12-11,24
1565,M,1983-01-15,72
1567,M,1982-03-14,34
1568,M,1990-01-23,59
1570,M,1986-08-11,61
1571,male,1988-07-17,24
1572,M,1972-07-14,36
1573,M,1991-04-16,23
1574,M,1978-12-13,56
1575,M,1982-04-16,58
1576,M,1982-08-25,64
1578,M,1975-03-06,26
1579,M,1988-07-28,64
1580,F,1987-03-27,2
1581,M,1991-02-10,69
1582,M,1991-12-24,23
1583,M,1989-02-04,65
1584,M,1985-01-21,49
1585,F,1970-11-10,31
1586,M,1992-09-10,40
1587,M,1988-08-08,48
1588,F,1993-02-17,72
1589,M,1986-10-04,65
1590,M,1982-07-04,42
1591,M,1985-03-22,70
1593,male,1981-10-31,53
1594,M,1997-09-18,77
1595,F,1965-05-07,42
1596,M,1969-04-06,73
1597,M,1991-08-13,2
1599,M,1978-04-28,76
1601,M,1976-08-16,58
1602,M,1965-07-13,53
1604,M,1995-10-23,1
1606,M,1986-08-31,27
1607,M,1985-01-28,41
1608,F,1976-06-19,15
1612,M,1994-03-10,4
1613,F,1978-10-27,31
1614,M,1970-07-08,15
1615,M,1968-12-15,57
1616,F,1987-02-20,58
1617,F,1982-03-14,38
1618,M,1986-07-12,2
1620,M,1996-10-13,43
1621,male,1979-09-23,40
1623,M,1978-02-02,47
1624,M,1994-07-07,48
1625,M,1979-12-04,70
1627,M,1983-05-02,48
1628,M,1978-08-07,60
1629,M,1989-05-02,41
1630,M,1975-09-30,7
1631,M,1987-10-28,36
1632,M,1973-07-06,21
1633,M,1978-06-11,1
1634,F,1981-11-25,55
1635,F,1990-02-14,61
1636,F,1990-07-20,16
1637,M,1989-12-25,40
1638,F,1985-11-03,76
1639,M,1989-07-27,68
1640,M,1977-11-18,26
1641,M,1978-10-06,55
1642,M,1979-11-22,32
1643,F,1975-05-08,72
1644,F,1981-12-20,73
1645,M,1989-07-31,67
1649,M,1967-10-05,66
1651,male,1975-07-26,21
1653,F,1992-11-13,50
1654,M,1974-01-12,71
1655,F,1975-08-28,7
1656,M,1992-08-28,67
1657,M,1981-11-29,19
1658,M,1998-10-05,41
1659,M,1986-09-03,77
1660,M,1972-12-02,41
1661,M,1979-10-09,33
1662,M,1990-09-01,68
1663,M,1981-08-16,58
1665,M,1996-05-11,70
1667,F,1992-04-03,64
1668,M,1987-12-30,53
1669,F,1977-07-12,38
1670,M,1990-10-12,1
1671,M,1974-05-04,18
1672,M,1978-11-13,12
1673,F,1981-10-26,64
1674,M,1979-08-13,64
1675,M,1969-12-18,40
1676,M,1981-03-03,27
1677,F,1979-02-21,23
1678,M,1984-05-16,45
1679,F,1988-01-19,40
1680,M,1991-09-17,69
1682,M,1977-05-04,56
1683,M,1994-08-19,41
1684,M,1967-01-15,12
1685,F,1978-07-25,58
1686,M,1982-07-11,69
1687,M,1985-09-12,15
1688,M,1982-07-09,27
1689,M,1977-09-24,66
1692,M,1976-11-30,36
1693,M,1985-12-12,53
1697,F,1982-08-18,9
1700,M,1983-10-22,72
1701,M,1967-08-18,52
1702,M,1975-11-04,49
1705,F,1979-10-12,75
1706,M,1973-12-08,41
1707,M,1971-08-10,34
1713,M,1992-09-18,8
1715,M,1991-01-04,32
1716,M,1987-11-21,53
1717,F,1993-01-17,27
1718,M,1991-08-06,1
1719,F,1996-07-23,47
1720,M,1979-08-05,52
1721,M,1988-01-03,9
1722,M,1982-10-03,36
1723,M,1985-07-09,3
1727,F,1988-07-20,42
1728,M,1988-08-24,32
1729,M,1982-07-16,76
1730,M,1992-11-17,46
1731,male,1981-09-24,37
1732,F,1983-12-24,53
1733,M,1989-02-09,15
1734,M,1977-03-13,46
1736,F,1982-11-19,8
1737,M,1982-10-07,62
1738,F,1989-02-02,72
1739,F,1974-11-06,38
1740,M,1975-07-04,64
1741,M,1974-12-27,45
1742,male,1988-07-14,29
1743,M,1995-08-22,56
1744,M,1991-11-25,65
1745,M,1987-03-18,26
1746,M,1988-09-04,33
1748,M,1993-03-05,48
1749,male,1990-07-07,47
1751,F,1989-07-18,77
1752,M,1990-04-08,56
1753,M,1985-03-24,12
1754,M,1973-07-03,15
1755,M,1983-01-03,45
1756,M,1978-10-07,65
1757,M,1976-05-23,52
1758,M,1963-10-01,7
1760,M,1984-05-14,1
1761,male,1977-11-27,42
1763,F,1993-08-16,48
1764,F,1963-10-18,44
1765,M,1992-06-13,65
1766,F,1984-02-10,61
1769,M,1980-03-09,8
1770,M,1983-02-26,32
1771,F,1988-08-09,46
1773,M,1998-01-26,43
1775,M,1997-10-17,32
1776,M,1974-12-23,47
1777,female,1983-04-22,69
1778,M,1979-08-29,40
1779,F,1971-08-15,28
1780,M,1987-08-23,6
1781,male,1974-01-08,68
1782,M,1965-07-02,67
1783,M,1977-08-20,4
1784,M,1979-12-15,72
1785,M,1983-02-11,4
1786,M,1977-08-04,15
1787,M,1991-11-28,73
1789,M,1984-03-22,4
1791,M,1961-11-18,36
1794,female,1984-02-01,70
1795,M,1986-01-14,32
1796,M,1973-08-11,19
1797,M,1984-12-28,1
1799,male,1975-02-27,70
1800,M,1988-08-08,70
1802,F,1986-11-20,53
1805,M,1983-01-08,8
1806,M,1973-05-23,9
1807,M,1978-01-08,4
1808,M,1980-11-04,13
1809,M,1979-11-16,43
1813,M,1981-03-12,48
1814,M,1981-12-09,47
1815,M,1987-10-21,15
1816,F,1973-01-17,58
1817,M,1985-01-11,72
1818,M,1988-11-16,48
1819,M,1978-01-11,31
1821,M,1981-10-19,65
1822,F,1997-03-29,53
1823,F,1984-07-11,5
1824,F,1984-04-14,60
1825,M,1992-06-02,13
1826,M,1973-09-13,42
1828,M,1979-09-24,9
1829,F,1987-04-10,9
1831,M,1986-10-14,9
1833,M,1980-10-01,66
1835,M,1989-02-18,15
1836,male,1987-03-05,39
1837,M,1966-03-04,49
1838,M,1986-07-21,73
1839,M,1963-08-05,28
1840,male,1996-10-17,43
1841,M,1982-09-13,49
1842,M,1986-09-09,4
1843,M,1981-04-04,68
1845,male,1990-06-08,32
1846,M,1988-03-24,15
1847,M,1988-04-05,32
1848,M,1983-01-13,60
1851,M,1984-09-15,69
1852,M,1980-08-26,64
1853,M,1972-07-30,77
1854,M,1980-09-30,26
1855,F,1991-03-10,73
1857,M,1982-06-13,43
1858,M,1987-05-30,68
1859,M,1967-11-19,36
1861,M,1980-06-20,34
1862,F,1971-10-25,22
1863,F,1985-01-11,1
1865,F,1967-10-08,11
1866,M,1970-11-19,39
1867,male,1980-10-09,53
1869,M,1985-03-26,42
1871,M,1976-03-10,67
1873,M,1966-06-10,10
1874,M,1994-10-24,53
1877,F,1978-07-25,67
1878,male,1981-03-23,32
1879,M,1984-03-31,36
1881,M,1976-09-12,2
1882,M,1989-02-21,58
1883,M,1981-07-16,34
1885,M,1972-11-08,43
1887,M,1990-02-18,3
1889,M,1979-11-26,65
1890,male,1987-04-08,11
1891,M,1987-09-04,51
1892,M,1974-10-01,33
1894,F,1975-12-25,72
1895,F,1986-04-20,1
1896,M,1988-03-09,48
1897,F,1989-10-24,22
1898,F,1981-03-09,75
1900,M,1975-08-09,52
1901,F,1981-11-30,15
1902,M,1991-11-03,46
1903,M,1972-02-19,15
1908,M,1986-12-07,4
1909,M,1998-01-23,68
1910,M,1990-01-10,57
1913,M,1974-01-29,73
1914,M,1974-10-07,36
1915,M,1969-11-08,19
1916,M,1996-10-29,19
1917,F,1985-12-04,26
1918,M,1984-07-16,63
1920,M,1978-02-28,42
1921,F,1981-05-13,76
1922,M,1983-12-27,58
1923,M,1980-07-17,13
1924,M,1982-07-21,53
1925,M,1983-11-02,58
1926,male,1981-12-04,43
1927,M,1978-04-24,57
1928,male,1970-08-08,65
1929,F,1984-12-16,67
1931,M,1975-08-30,26
1932,F,1981-12-09,43
1933,M,1966-09-26,46
1934,M,1982-03-26,8
1936,M,1992-08-02,16
1937,M,1983-03-28,26
1938,F,1983-08-28,66
1940,M,1987-01-03,8
1943,F,1997-01-17,26
1944,M,1982-10-23,70
1945,M,1967-02-17,63
1946,M,1980-07-15,52
1947,M,1986-11-02,34
1948,M,1987-03-23,14
1949,M,1985-08-28,31
1950,M,1979-01-23,65
1952,M,1979-12-09,48
1953,M,1983-09-12,19
1954,male,1989-04-12,17
1955,M,1985-08-10,65
1956,male,1990-06-08,13
1957,M,1985-09-28,9
1958,F,1981-12-23,37
1959,M,1989-06-08,55
1960,M,1977-10-16,46
1964,M,1988-07-09,53
1965,F,1988-03-14,47
1966,M,1992-03-10,64
1967,M,1994-07-28,4
1969,M,1993-02-09,9
1971,M,1983-01-20,43
1972,M,2002-02-21,23
1974,M,1985-08-08,33
1976,M,1986-09-24,68
1977,M,1984-07-25,47
1978,M,1983-08-10,71
1979,M,1984-08-23,56
1980,M,1981-07-15,60
1981,M,1973-03-14,38
1982,M,1981-08-07,66
1983,M,1988-08-07,10
1984,M,1988-10-07,73
1985,M,1970-10-10,36
1986,M,1968-11-24,77
1987,male,1983-02-13,27
1988,F,1999-10-03,22
1989,M,1987-01-13,14
1991,M,1973-11-19,70
1992,M,1980-01-21,6
1993,F,1981-08-10,34
1994,M,1987-03-16,24
1995,male,1986-08-25,37
1997,M,1982-02-08,76
1998,M,1976-08-17,41
1999,M,1988-10-26,75
2001,F,1998-05-18,6
2002,male,1979-02-28,44
2003,M,1991-08-16,58
2004,M,1988-02-29,53
2005,M,1983-04-17,49
2006,M,1987-12-24,38
2007,M,1978-07-20,56
2008,M,1995-10-23,70
2009,M,1994-07-01,33
2010,M,1970-10-29,28
2012,M,1990-05-11,13
2013,M,1992-03-20,47
2014,M,1987-01-15,14
2015,M,1981-05-31,77
2016,M,1980-05-16,38
2017,F,1980-01-08,75
2018,F,1967-06-06,39
2019,M,1991-04-28,49
2020,F,1981-09-19,22
2022,M,1981-08-07,39
2023,F,1987-08-19,75
2024,M,1974-06-27,66
2026,F,1990-11-01,28
2027,M,1987-12-17,48
2028,M,1972-06-05,12
2029,F,1991-03-09,39
2030,F,1993-11-19,26
2031,F,1973-04-29,27
2032,M,1977-11-24,56
2033,F,1976-08-26,39
2036,M,1990-12-09,50
2037,male,1973-10-13,74
2038,M,1974-12-09,2
2040,M,1975-03-20,40
2042,M,1991-08-17,56
2043,M,1971-11-06,40
2044,M,1985-12-21,53
2045,M,1994-05-31,34
2046,F,1992-10-01,34
2048,M,1976-07-22,76
2050,M,1985-01-16,5
2051,male,1967-09-11,68
2052,M,1992-03-23,39
2056,F,1985-06-07,73
2057,M,1987-08-17,32
2058,M,1987-10-31,36
2059,M,1983-09-19,36
2060,M,1972-04-26,8
2061,female,1986-10-23,46
2062,M,1980-01-30,15
2064,M,1981-10-20,4
2065,M,1985-11-09,62
2066,M,1992-12-23,47
2067,F,1978-08-26,22
2068,M,1991-09-13,52
2069,M,1976-10-12,73
2070,M,1979-12-10,9
2071,M,1986-10-24,65
2072,M,1983-03-13,66
2073,M,1971-07-21,73
2075,M,2001-07-08,70
2076,M,1987-01-07,34
2077,M,1973-02-01,66
2079,M,1977-12-21,44
2080,F,1983-09-25,61
2082,F,1997-08-17,60
2083,M,1970-11-07,34
2084,M,1989-03-08,47
2086,M,1983-01-25,5
2087,M,1964-02-12,27
2088,M,1980-05-09,27
2089,M,1984-02-13,40
2090,M,1987-07-23,47
2091,M,1977-09-23,74
2092,M,1965-09-19,22
2093,F,1985-08-27,52
2094,M,1990-03-01,53
2096,M,1988-08-17,40
2097,M,1988-04-09,58
2098,M,1981-01-24,56
2099,M,1983-11-19,18
2100,M,1964-12-28,46
2101,M,1989-04-26,65
2102,F,1986-01-29,59
2103,male,1984-03-14,58
2104,M,1981-08-05,52
2105,F,1980-03-05,38
2106,M,1986-03-26,69
2107,M,1978-10-07,66
2109,male,1984-11-01,62
2110,F,1976-02-16,65
2111,M,1966-01-21,76
2113,M,1983-07-02,27
2114,F,1992-06-12,58
2115,M,1990-06-02,65
2116,F,1989-09-16,70
2117,F,1982-10-22,66
2118,M,1981-06-10,73
2120,M,1970-05-03,14
2121,M,1987-01-26,49
2122,M,1990-06-10,64
2123,F,1987-02-05,32
2124,M,1980-02-08,68
2125,F,1985-11-03,8
2127,M,1981-08-16,47
2128,F,1991-06-01,1
2130,M,1985-01-11,12
2135,M,1994-02-06,73
2137,female,1984-01-05,76
2138,M,1989-03-03,46
2140,M,1959-10-03,26
2141,M,1981-03-19,75
2143,male,1980-11-01,42
2146,F,1970-12-17,15
2147,M,1975-08-22,65
2148,M,1983-09-03,43
2149,F,1986-12-16,6
2152,M,1995-01-08,8
2153,M,1984-12-24,43
2155,M,1971-12-03,41
2157,M,1979-10-25,8
2158,M,1978-06-10,39
2159,F,1975-10-01,66
2160,M,1987-07-29,15
2161,M,1979-08-12,44
2162,M,1981-02-27,12
2163,M,1986-05-24,68
2164,F,1996-01-04,43
2165,M,1962-02-26,8
2166,M,1975-07-23,15
2167,F,1969-11-07,34
2170,M,1979-09-28,42
2171,M,1982-08-18,4
2172,M,1979-11-22,76
2174,M,1970-11-20,32
2175,M,1980-11-28,36
2176,M,1990-07-13,55
2177,M,1991-10-23,62
2178,M,1990-04-04,25
2179,M,1982-10-11,52
2181,M,1991-09-20,42
2183,M,1988-10-21,68
2186,M,1991-01-24,42
2187,F,1979-07-29,8
2189,M,1978-08-05,33
2190,M,1977-02-22,31
2191,M,1992-08-21,53
2192,F,1973-04-17,50
2193,M,1966-07-23,4
2195,F,1976-05-07,60
2196,F,1979-06-10,16
2197,M,1966-12-08,27
2198,F,1991-03-24,23
2199,M,1989-06-03,69
2200,F,1975-01-06,36
2201,F,1983-10-23,3
2203,M,1987-09-02,69
2204,M,1983-08-08,26
2205,M,1972-01-05,53
2206,M,1991-08-13,48
2207,M,1986-02-18,73
2208,M,1991-05-25,56
2209,M,1978-02-12,53
2210,M,1984-04-13,20
2211,F,1979-10-24,67
2212,F,1991-03-01,39
2214,M,1976-05-22,48
2216,M,1974-10-31,53
2218,M,1974-08-08,19
2219,M,1981-01-26,68
2220,M,1992-12-12,26
2222,M,1987-08-31,4
2223,female,1988-02-17,9
2224,M,1987-04-11,69
2225,M,1980-12-26,19
2226,M,1970-09-05,19
2229,M,1994-12-06,43
2231,M,1994-09-24,64
2233,M,1977-07-15,36
2234,M,1967-12-08,57
2236,M,1988-07-11,45
2239,male,1983-08-05,46
2240,M,1972-09-04,62
2241,M,1985-09-10,33
2243,M,1993-02-11,70
2244,M,1987-11-11,60
2245,F,1989-04-11,68
2247,F,1992-08-06,76
2248,F,1984-12-05,58
2249,M,1983-08-04,61
2250,M,1985-04-06,2
2252,M,1985-08-11,28
2254,F,1984-07-09,60
2255,M,1999-03-05,58
2256,M,1990-12-06,60
2257,F,1976-12-03,51
2258,M,1985-04-14,65
2259,female,2001-08-15,66
2261,M,1958-08-26,18
2262,M,1991-03-24,24
2263,male,1984-10-15,36
2264,M,1971-08-13,38
2265,M,1985-01-01,38
2266,F,1971-04-05,49
2267,M,1984-09-28,41
2268,M,1989-05-30,53
2270,M,1987-12-22,27
2271,M,1989-07-04,11
2274,M,1993-01-14,68
2275,M,1988-07-03,33
2277,F,1981-12-21,5
2279,M,1985-08-31,56
2280,M,1984-11-01,77
2281,male,1989-02-05,28
2286,M,1988-09-12,1
2287,male,1979-10-23,28
2288,F,1978-08-29,13
2289,M,1973-04-01,33
2291,M,1980-10-08,38
2292,M,1984-01-22,77
2294,M,1977-01-05,2
2295,M,1999-06-24,44
2296,M,1986-11-30,73
2297,M,1981-07-18,42
2298,F,1978-09-14,34
2299,M,1992-12-03,9
2302,F,1976-10-23,1
2305,F,1981-11-29,58
2306,M,1988-03-16,53
2308,M,1992-03-02,66
2309,F,1983-08-21,28
2310,F,1974-03-19,48
2312,M,1984-06-02,66
2313,M,1967-08-06,31
2314,M,1981-02-02,36
2315,M,1985-07-08,4
2316,M,1971-07-01,11
2317,M,1987-07-14,49
2320,F,1987-05-23,15
2322,F,1967-04-13,19
2323,M,1985-01-28,42
2324,M,1984-06-12,2
2325,M,1986-09-24,53
2326,F,1970-02-21,51
2328,F,1986-11-29,28
2329,M,1989-01-10,26
2331,M,1982-03-23,72
2332,M,1985-09-27,4
2335,male,1982-12-18,46
2336,M,1993-03-29,47
2337,M,1984-09-21,23
2338,M,1995-04-17,65
2339,M,1978-09-29,65
2340,M,1988-06-13,48
2343,M,1980-01-20,48
2344,M,1978-05-02,1
2346,M,1987-10-14,47
2348,F,1980-04-13,41
2349,M,1989-08-21,15
2350,M,1972-04-24,53
2352,F,1979-09-21,67
2353,M,1971-12-23,35
2354,F,1993-07-30,64
2355,M,1982-02-09,60
2356,F,1979-07-17,65
2357,F,1982-01-24,1
2359,M,1975-01-18,37
2361,F,1983-10-17,15
2362,M,1986-05-05,23
2363,M,1983-09-21,75
2364,F,1977-10-23,73
2365,F,1992-08-28,31
2366,F,1977-06-17,47
2367,M,1983-02-03,68
2368,M,1990-06-05,28
2371,M,1983-12-09,27
2372,M,1968-03-26,62
2373,M,1992-03-08,44
2374,M,1986-12-22,62
2375,M,1960-04-04,11
2376,male,1992-03-03,36
2377,male,1988-08-21,28
2378,male,1976-09-20,64
2379,M,1976-06-30,61
2380,M,1979-12-01,69
2381,F,1987-04-11,27
2383,M,1979-03-11,68
2384,M,1982-03-26,58
2386,M,1988-05-11,63
2387,M,1985-12-05,66
2389,F,1984-12-24,58
2390,M,1980-09-07,39
2391,M,1992-08-16,46
2393,F,1993-02-04,26
2394,M,1976-01-10,57
2395,F,1984-10-31,23
2396,M,1988-11-03,47
2397,M,1978-09-25,58
2398,M,1983-11-26,72
2400,F,1977-10-18,60
2401,M,1990-01-02,47
2402,M,1989-01-08,40
2403,F,1989-09-28,15
2404,male,1981-10-24,4
2405,M,1973-02-24,48
2406,M,1986-04-05,11
2407,M,1981-01-05,46
2409,F,1982-12-09,68
2410,F,1987-05-26,55
2411,M,1978-09-24,22
2413,F,1978-05-05,61
2415,F,1983-08-02,26
2416,M,1979-07-15,11
2417,M,1986-12-07,71
2419,M,1987-05-12,76
2420,M,1981-03-10,23
2421,M,1987-11-03,13
2422,M,1991-01-12,28
2423,F,1977-09-14,34
2424,M,1977-05-18,65
2425,M,1984-10-26,58
2427,M,1988-07-25,60
2428,M,1985-10-08,6
2429,M,1989-10-27,49
2430,M,1984-05-18,72
2431,M,1989-08-07,48
2432,M,1983-11-22,8
2434,F,1982-02-07,15
2435,F,1976-05-23,56
2437,M,1994-12-03,8
2438,M,1992-01-16,7
2439,M,1985-09-26,62
2441,M,1985-11-30,11
2442,F,1990-03-18,46
2443,M,1975-09-03,41
2444,M,1979-04-19,29
2445,female,1984-11-06,60
2447,M,1984-12-21,72
2448,M,1969-07-18,32
2450,M,1992-06-06,65
2451,M,1967-01-05,48
2452,F,1976-08-29,28
2453,M,1976-06-18,8
2454,M,1977-11-10,53
2456,M,1986-02-03,58
2457,M,1995-01-31,62
2459,male,1995-09-14,64
2461,M,1981-07-31,1
2462,M,1983-02-03,26
2463,M,1984-09-04,43
2466,F,1980-05-10,69
2467,M,1986-07-17,62
2469,M,1986-09-22,60
2471,M,1977-12-05,64
2472,M,1958-12-01,73
2474,M,1981-09-15,76
2475,M,1982-09-26,22
2478,M,1987-05-24,4
2479,M,1981-07-01,66
2480,F,1994-10-02,75
2481,M,1993-08-13,63
2482,M,1972-01-20,42
2484,M,1979-03-11,36
2485,M,1989-09-14,77
2489,M,1995-02-04,47
2490,M,1979-01-17,32
2491,F,1989-11-28,8
2492,M,1985-09-06,15
2493,F,1973-04-11,33
2494,M,1989-10-10,15
2496,M,1984-03-28,16
2497,M,1992-04-19,22
2498,M,1985-10-26,38
2499,M,1982-04-08,74
2501,male,1980-11-20,36
2502,M,1982-08-07,17
2503,M,1987-08-01,15
2504,female,1985-01-07,40
2505,F,1981-04-16,73
2506,F,1983-10-08,27
2507,M,1980-10-01,58
2508,M,1991-04-24,28
2509,M,1991-02-03,23
2510,F,1987-08-23,16
2512,M,1965-09-01,36
2513,M,1990-08-05,71
2515,M,1989-03-30,37
2516,M,1987-11-20,77
2518,M,1976-07-22,36
2519,M,1993-10-04,58
2520,M,1974-04-26,59
2521,F,1983-05-19,53
2522,M,1987-01-24,2
2523,M,1985-08-27,72
2524,M,1979-01-01,61
2525,M,1962-11-02,66
2526,M,1979-11-24,64
2528,M,1978-10-18,66
2529,M,1985-04-09,33
2530,M,1986-01-31,2
2532,M,1974-09-19,26
2533,male,1985-10-29,75
2534,M,1973-10-23,42
2538,M,1993-12-19,52
2539,F,1980-03-10,3
2540,M,1982-12-13,14
2541,male,1987-09-10,53
2542,F,1988-04-04,69
2544,M,1985-12-28,15
2545,M,1985-01-27,77
2547,M,1993-08-20,26
2548,M,1987-11-06,49
2549,M,1978-09-02,36
2550,male,1985-10-19,11
2551,M,1989-12-30,53
2555,M,1989-05-12,43
2556,M,1981-12-08,71
2558,M,1987-07-30,42
2561,M,1991-03-13,38
2563,male,1991-07-04,38
2564,male,1980-08-08,13
2566,F,1985-11-12,34
2567,M,1949-10-27,40
2568,M,1980-11-20,57
2569,M,1997-01-25,47
2570,M,1983-02-14,52
2571,M,1973-02-13,38
2572,M,1969-09-07,1
2575,M,1973-02-18,27
2576,M,1990-12-27,39
2578,M,1974-06-14,32
2579,F,1982-10-09,47
2580,M,1976-01-25,41
2581,M,1990-01-19,68
2582,M,1980-07-16,38
2583,F,1992-05-07,70
2584,F,1980-07-20,36
2585,M,1986-10-04,13
2587,F,1985-08-26,39
2588,M,1982-07-22,11
2589,M,1980-07-02,58
2590,M,1991-03-04,15
2591,M,1992-04-07,7
2592,M,1981-07-26,18
2593,M,1988-03-23,41
2594,M,1981-05-25,3
2595,M,1983-11-09,36
2596,M,1990-02-14,16
2597,M,1979-07-23,57
2598,M,1979-11-11,1
2599,M,1989-05-01,74
2601,M,1984-12-17,64
2604,M,1991-03-11,58
2605,M,1981-09-04,49
2607,M,1975-01-20,73
2609,M,1979-02-02,57
2610,F,1983-11-19,36
2611,M,1997-06-15,18
2612,M,1985-09-16,56
2613,male,1984-12-28,2
2614,M,1984-07-30,53
2616,F,1976-04-22,69
2617,M,1981-11-05,49
2618,male,1978-08-20,9
2620,M,1991-01-26,70
2621,M,1992-10-20,76
2623,M,1990-12-27,76
2624,M,1959-07-26,66
2627,M,1988-02-23,68
2628,M,1976-10-08,40
2629,M,1985-02-05,46
2630,M,1982-03-01,17
2631,M,1986-04-14,32
2633,F,1980-09-24,68
2634,M,1986-06-18,3
2635,M,1980-09-11,60
2636,M,1988-06-30,53
2637,M,1987-10-09,62
2638,M,1977-08-02,23
2639,M,1979-12-28,41
2640,M,1991-01-07,65
2642,F,1969-07-15,57
2643,M,1985-08-09,67
2644,M,1997-01-31,44
2645,M,1988-11-14,26
2646,M,1978-09-12,14
2647,F,1991-12-13,19
2649,M,1979-04-12,46
2651,M,1983-02-16,66
2652,M,1971-12-24,22
2653,male,1983-04-01,69
2654,F,1971-08-26,39
2655,F,1979-04-12,40
2656,M,1994-01-15,39
2657,M,1984-07-08,18
2659,F,1985-08-22,68
2660,M,1993-03-09,75
2662,M,1995-08-12,36
2664,M,1988-10-28,57
2665,M,1990-12-19,64
2667,M,1975-12-17,40
2668,M,1993-11-14,49
2669,M,1980-10-31,62
2670,M,1985-09-26,56
2671,F,1993-02-14,52
2672,M,1990-11-30,53
2673,M,1993-03-01,44
2675,M,1981-03-17,34
2676,F,1985-01-04,4
2677,male,1977-07-30,36
2678,F,1977-08-31,75
2679,M,1982-10-27,62
2680,M,1995-03-28,32
2681,F,1988-12-21,75
2683,M,1992-03-22,9
2684,F,1979-01-20,42
2685,male,1971-07-11,4
2686,M,1979-10-23,73
2687,M,1991-04-03,58
2688,M,1986-03-08,53
2690,M,1987-12-18,71
2691,F,1983-12-05,49
2692,M,1978-12-21,28
2694,M,1966-07-13,76
2695,M,1986-07-10,75
2696,M,1971-09-24,39
2697,M,1970-04-04,70
2699,F,1997-09-08,42
2701,M,1981-03-23,52
2702,M,1979-01-20,17
2703,M,1962-07-07,64
2704,M,1988-08-23,32
2705,M,1973-06-11,72
2706,M,1986-02-16,34
